Index,Weight(Pounds)
23048,118.0272
23049,117.2739
23050,126.2547
23051,110.396
23052,147.4051
23053,138.6833
23054,136.5244
23055,134.8939
23056,132.9597
23057,138.466
23058,115.7868
23059,143.0319
23060,131.0816
23061,139.4271
23062,122.564
23063,127.421
23064,138.1849
23065,131.941
23066,126.541
23067,95.14852
23068,121.3202
23069,124.102
23070,131.4176
23071,126.5831
23072,110.9314
23073,145.3659
23074,136.1348
23075,137.0524
23076,121.6402
23077,125.6207
23078,160.4327
23079,127.7372
23080,134.2468
23081,140.7725
23082,118.0075
23083,146.593
23084,139.4765
23085,119.4779
23086,118.1811
23087,128.3192
23088,154.2702
23089,127.9049
23090,139.8943
23091,143.2316
23092,131.3648
23093,138.25
23094,130.1757
23095,159.7426
23096,105.9605
23097,146.7267
23098,101.3858
23099,111.6041
23100,123.3267
23101,108.0636
23102,125.7864
23103,117.6366
23104,123.3559
23105,132.3693
23106,133.7864
23107,140.9816
23108,124.3327
23109,142.6121
23110,129.8956
23111,143.3283
23112,122.8764
23113,107.2234
23114,122.1289
23115,104.5214
23116,127.3538
23117,121.5969
23118,124.3407
23119,137.5218
23120,138.2502
23121,142.6425
23122,115.0091
23123,127.0448
23124,117.8107
23125,124.7115
23126,134.7542
23127,128.7649
23128,132.8322
23129,122.3498
23130,143.7961
23131,133.0561
23132,118.5005
23133,157.4647
23134,123.4121
23135,133.2561
23136,131.7267
23137,127.6081
23138,145.6777
23139,126.7402
23140,107.4818
23141,125.0152
23142,132.508
23143,117.7892
23144,127.2783
23145,138.3038
23146,141.5628
23147,127.7265
23148,143.9286
23149,132.334
23150,139.6586
23151,128.0555
23152,126.6591
23153,143.0202
23154,120.5964
23155,133.0051
23156,120.7591
23157,119.5858
23158,128.3668
23159,113.7229
23160,137.6596
23161,136.8831
23162,119.7698
23163,142.1361
23164,140.2789
23165,149.5672
23166,119.8107
23167,140.6072
23168,112.9331
23169,118.7222
23170,142.8739
23171,118.4471
23172,136.4492
23173,125.3586
23174,117.7991
23175,130.3033
23176,142.1478
23177,133.8882
23178,111.9541
23179,131.1349
23180,127.7576
23181,100.9973
23182,124.5089
23183,149.3882
23184,138.795
23185,131.1796
23186,120.903
23187,123.1225
23188,148.9949
23189,127.2974
23190,133.1362
23191,108.1662
23192,138.3731
23193,136.9358
23194,118.8524
23195,113.2371
23196,113.6349
23197,116.6541
23198,127.3845
23199,117.3124
23200,128.074
23201,136.1304
23202,130.348
23203,126.2846
23204,118.4999
23205,107.3307
23206,131.225
23207,127.8534
23208,124.9296
23209,156.8531
23210,128.9134
23211,130.1374
23212,108.1246
23213,114.7724
23214,126.3943
23215,139.1018
23216,113.7604
23217,114.3961
23218,132.8866
23219,139.9603
23220,120.0319
23221,129.0647
23222,112.3713
23223,116.2512
23224,139.5198
23225,137.1524
23226,127.2322
23227,121.7386
23228,121.806
23229,145.3855
23230,103.8422
23231,126.6949
23232,137.7195
23233,139.0592
23234,139.1737
23235,134.6013
23236,136.7099
23237,125.163
23238,119.1812
23239,128.4386
23240,105.6454
23241,132.7843
23242,127.4552
23243,120.7382
23244,131.7647
23245,116.6893
23246,134.5167
23247,141.6655
23248,151.3256
23249,126.1276
23250,139.1668
23251,114.4462
23252,127.3858
23253,140.1225
23254,126.9627
23255,114.8271
23256,117.2246
23257,122.3952
23258,125.575
23259,146.8516
23260,118.2955
23261,108.1274
23262,112.1228
23263,134.7612
23264,124.6467
23265,143.6054
23266,146.0127
23267,134.9284
23268,129.3397
23269,144.436
23270,106.7489
23271,111.1544
23272,131.8655
23273,94.12903
23274,118.1282
23275,133.5641
23276,124.1712
23277,115.5299
23278,133.1008
23279,123.7036
23280,129.6754
23281,120.6313
23282,126.7222
23283,121.3021
23284,115.7721
23285,132.442
23286,114.2557
23287,137.8888
23288,113.0901
23289,138.3973
23290,116.194
23291,135.4326
23292,117.7914
23293,120.6623
23294,127.3013
23295,123.4882
23296,119.6832
23297,128.0375
23298,137.0006
23299,102.2394
23300,127.8642
23301,120.0739
23302,115.6076
23303,145.4263
23304,131.7281
23305,122.8043
23306,126.5719
23307,118.1884
23308,141.1041
23309,106.7087
23310,128.9508
23311,122.6122
23312,110.6746
23313,123.105
23314,114.1358
23315,133.9095
23316,131.5353
23317,111.5487
23318,140.4059
23319,122.5025
23320,120.9614
23321,126.8558
23322,116.385
23323,104.7552
23324,116.3749
23325,153.7945
23326,139.3483
23327,141.5157
23328,128.1482
23329,111.8266
23330,122.9777
23331,135.2963
23332,127.4327
23333,138.9995
23334,129.5811
23335,152.7026
23336,126.8874
23337,148.9864
23338,101.6115
23339,102.2017
23340,128.7711
23341,128.348
23342,130.601
23343,129.9311
23344,126.0097
23345,160.0595
23346,125.9832
23347,130.1885
23348,108.1229
23349,126.1983
23350,115.6124
23351,157.1449
23352,129.4758
23353,128.8173
23354,131.1724
23355,137.7214
23356,129.1072
23357,134.6567
23358,152.5077
23359,119.3174
23360,144.4357
23361,137.6723
23362,131.7272
23363,124.4672
23364,139.0711
23365,129.7194
23366,130.2564
23367,120.6583
23368,127.253
23369,128.2802
23370,121.9578
23371,108.1252
23372,124.2722
23373,138.7117
23374,116.157
23375,115.0587
23376,136.1542
23377,120.1535
23378,121.1889
23379,121.5732
23380,118.6469
23381,128.9839
23382,112.1488
23383,143.301
23384,111.1606
23385,107.6355
23386,126.725
23387,131.5029
23388,151.3078
23389,112.0675
23390,119.5635
23391,112.2697
23392,121.7801
23393,114.907
23394,131.6151
23395,123.0866
23396,112.8145
23397,142.2609
23398,125.4749
23399,130.1712
23400,134.2174
23401,137.7087
23402,128.3747
23403,134.3938
23404,123.3117
23405,118.3389
23406,102.794
23407,114.4639
23408,131.0257
23409,120.7176
23410,134.7953
23411,129.3666
23412,147.6725
23413,128.5478
23414,100.3255
23415,130.713
23416,125.9627
23417,134.4612
23418,140.8249
23419,145.7668
23420,134.423
23421,126.4537
23422,125.8251
23423,134.5742
23424,153.277
23425,128.9499
23426,96.36193
23427,104.4658
23428,136.1973
23429,121.4205
23430,133.8839
23431,141.4209
23432,111.2872
23433,130.5566
23434,127.2883
23435,106.3125
23436,119.3079
23437,151.4337
23438,118.4406
23439,133.2765
23440,126.3546
23441,131.5315
23442,144.3527
23443,110.8551
23444,136.9725
23445,131.074
23446,115.105
23447,116.5971
23448,121.3992
23449,131.9731
23450,118.1281
23451,135.5865
23452,109.2654
23453,110.6938
23454,128.1262
23455,112.673
23456,114.8419
23457,114.9568
23458,134.9085
23459,107.1732
23460,139.9045
23461,120.075
23462,134.753
23463,124.4949
23464,138.0597
23465,121.3037
23466,119.1946
23467,129.6209
23468,127.8437
23469,120.1561
23470,129.9892
23471,117.3156
23472,130.1568
23473,119.0647
23474,122.7459
23475,132.0456
23476,117.5422
23477,127.9555
23478,124.1535
23479,118.5305
23480,120.4771
23481,133.5889
23482,138.1965
23483,110.233
23484,123.8493
23485,123.3062
23486,140.2449
23487,126.0904
23488,144.2229
23489,129.9933
23490,116.2005
23491,133.009
23492,127.496
23493,105.4284
23494,123.035
23495,139.4022
23496,136.1018
23497,128.3552
23498,120.3067
23499,132.9447
23500,130.2632
23501,126.4905
23502,115.084
23503,120.257
23504,124.6374
23505,110.7882
23506,138.4216
23507,125.0711
23508,116.5181
23509,106.5228
23510,130.4351
23511,135.0892
23512,122.4271
23513,152.6253
23514,135.1086
23515,120.4908
23516,127.2212
23517,131.6555
23518,115.5445
23519,122.8879
23520,141.1364
23521,113.8338
23522,105.6898
23523,134.9376
23524,125.0717
23525,132.8536
23526,138.2366
23527,131.2502
23528,118.4514
23529,117.1267
23530,114.5619
23531,145.3534
23532,146.5458
23533,121.7325
23534,111.8378
23535,123.1078
23536,118.8862
23537,126.3954
23538,120.841
23539,111.8676
23540,122.305
23541,128.2378
23542,137.0292
23543,124.6061
23544,116.4586
23545,94.7257
23546,123.1875
23547,131.7122
23548,154.9474
23549,125.8252
23550,120.1731
23551,133.4557
23552,138.89
23553,129.9819
23554,138.2906
23555,118.736
23556,132.6275
23557,118.3107
23558,120.8594
23559,120.1558
23560,126.8226
23561,127.0943
23562,123.479
23563,127.1802
23564,125.725
23565,129.5121
23566,128.081
23567,118.0759
23568,115.5401
23569,121.1873
23570,142.0151
23571,121.0935
23572,139.0712
23573,108.6708
23574,129.9528
23575,139.6959
23576,126.7958
23577,130.7473
23578,139.9702
23579,147.4603
23580,106.2248
23581,118.2165
23582,129.2801
23583,120.0642
23584,122.173
23585,127.6393
23586,129.8255
23587,119.5932
23588,137.179
23589,140.6042
23590,125.5674
23591,121.5594
23592,136.4209
23593,116.1543
23594,121.4123
23595,126.3671
23596,125.7389
23597,135.3317
23598,110.0211
23599,110.7792
23600,119.5543
23601,146.7883
23602,124.4923
23603,122.8878
23604,128.2059
23605,145.1159
23606,109.8427
23607,139.0113
23608,143.3182
23609,112.6521
23610,148.0819
23611,129.6234
23612,128.9925
23613,110.9939
23614,121.0722
23615,132.0587
23616,124.1746
23617,116.2746
23618,130.007
23619,135.4695
23620,133.6925
23621,124.0152
23622,113.4979
23623,121.0372
23624,127.0069
23625,112.8356
23626,138.8983
23627,146.8345
23628,117.257
23629,148.2023
23630,110.3392
23631,124.7896
23632,137.9051
23633,134.5912
23634,136.37
23635,136.993
23636,140.968
23637,118.0352
23638,135.9919
23639,122.5461
23640,115.2443
23641,119.5018
23642,121.7995
23643,127.2558
23644,120.6458
23645,119.3323
23646,126.066
23647,106.6755
23648,121.3847
23649,118.3578
23650,123.3633
23651,136.248
23652,122.1517
23653,147.686
23654,130.5616
23655,122.7826
23656,117.9294
23657,131.9377
23658,125.9982
23659,135.5761
23660,130.0714
23661,123.6984
23662,115.6791
23663,129.482
23664,109.9452
23665,118.3516
23666,125.6464
23667,112.2504
23668,124.9106
23669,130.67
23670,128.9497
23671,121.8209
23672,115.1695
23673,121.5475
23674,122.1388
23675,149.8402
23676,131.2888
23677,110.133
23678,130.7954
23679,127.0184
23680,116.7578
23681,129.3366
23682,133.0437
23683,135.4041
23684,138.7002
23685,105.7041
23686,98.57059
23687,131.5031
23688,129.3925
23689,140.2449
23690,137.308
23691,121.0767
23692,123.9844
23693,121.9132
23694,111.9794
23695,123.6313
23696,129.6434
23697,139.779
23698,119.3351
23699,110.3688
23700,127.348
23701,122.8633
23702,126.2564
23703,132.2946
23704,122.0525
23705,111.4134
23706,120.0944
23707,140.1024
23708,139.4727
23709,152.7356
23710,137.1134
23711,136.3711
23712,128.0786
23713,125.7965
23714,129.959
23715,129.2915
23716,132.394
23717,121.1499
23718,122.2616
23719,144.7241
23720,124.4291
23721,128.9372
23722,122.4175
23723,112.1148
23724,138.2484
23725,151.3727
23726,136.2952
23727,122.2395
23728,122.1991
23729,106.6605
23730,131.0492
23731,103.8932
23732,116.6705
23733,126.187
23734,123.7823
23735,95.63814
23736,125.6851
23737,113.3283
23738,127.9037
23739,121.6313
23740,112.2096
23741,137.9728
23742,133.3277
23743,136.6606
23744,111.9485
23745,135.5258
23746,115.0439
23747,131.1182
23748,132.4638
23749,128.4464
23750,114.8211
23751,113.3363
23752,104.466
23753,129.3333
23754,103.2365
23755,132.2248
23756,105.256
23757,126.8106
23758,127.379
23759,135.6098
23760,94.51209
23761,135.0232
23762,126.0523
23763,147.8201
23764,131.2838
23765,139.9177
23766,125.2779
23767,130.5078
23768,129.3768
23769,119.2589
23770,132.4444
23771,128.1593
23772,96.91718
23773,130.6852
23774,136.5972
23775,124.4685
23776,143.9237
23777,119.0699
23778,119.3308
23779,125.7234
23780,111.0903
23781,128.5573
23782,113.6719
23783,141.1154
23784,133.1715
23785,125.0902
23786,129.4363
23787,130.9462
23788,112.6738
23789,127.1637
23790,145.4267
23791,123.3295
23792,123.2213
23793,152.056
23794,118.9768
23795,119.4823
23796,149.617
23797,133.9469
23798,144.2981
23799,132.5303
23800,129.9349
23801,113.807
23802,131.1916
23803,120.9811
23804,134.8411
23805,122.6827
23806,143.6419
23807,99.10252
23808,125.3729
23809,119.3436
23810,127.3954
23811,120.7452
23812,138.1299
23813,117.4335
23814,136.4161
23815,118.8787
23816,109.2654
23817,121.8958
23818,121.1281
23819,107.8988
23820,118.5142
23821,122.5451
23822,130.9586
23823,126.3192
23824,114.573
23825,139.3253
23826,135.6509
23827,136.7692
23828,112.0325
23829,114.5343
23830,135.0315
23831,129.9562
23832,132.5218
23833,113.1181
23834,124.5574
23835,132.3214
23836,126.5205
23837,130.0106
23838,140.5433
23839,136.5605
23840,116.5097
23841,132.1166
23842,130.7553
23843,144.9624
23844,119.4778
23845,129.8844
23846,134.3311
23847,144.5173
23848,131.5169
23849,126.9959
23850,136.5241
23851,125.4997
23852,129.4829
23853,138.6158
23854,121.261
23855,119.6095
23856,107.5141
23857,130.5966
23858,124.3943
23859,120.5494
23860,119.2799
23861,124.8734
23862,131.3978
23863,147.8093
23864,129.7038
23865,117.5037
23866,137.0927
23867,98.9372
23868,139.758
23869,121.4022
23870,122.6126
23871,144.0689
23872,103.4199
23873,134.9398
23874,139.7916
23875,128.9553
23876,136.8067
23877,112.0903
23878,112.6344
23879,130.1162
23880,144.7312
23881,137.785
23882,122.7683
23883,140.6809
23884,108.2607
23885,122.1478
23886,130.342
23887,116.9097
23888,135.0217
23889,151.1236
23890,123.6365
23891,118.8078
23892,116.2683
23893,129.2716
23894,133.3037
23895,129.318
23896,142.9992
23897,154.3189
23898,127.9148
23899,125.7792
23900,120.2431
23901,118.848
23902,131.1233
23903,126.0975
23904,140.9174
23905,141
23906,137.2974
23907,132.3025
23908,139.0026
23909,128.0374
23910,118.8852
23911,122.1627
23912,142.969
23913,120.9784
23914,155.5583
23915,126.5144
23916,133.0024
23917,129.0136
23918,139.5592
23919,125.4124
23920,145.6807
23921,116.9842
23922,118.0604
23923,154.2652
23924,122.616
23925,140.1877
23926,115.701
23927,117.0679
23928,153.5111
23929,118.8838
23930,131.353
23931,128.5892
23932,126.0811
23933,124.5088
23934,152.3259
23935,142.0573
23936,125.4661
23937,124.653
23938,125.7801
23939,107.4916
23940,136.9526
23941,129.7068
23942,144.5605
23943,121.2493
23944,124.4855
23945,125.9361
23946,124.4471
23947,122.1341
23948,101.9472
23949,110.6193
23950,138.7769
23951,117.8188
23952,129.1463
23953,121.0599
23954,125.9135
23955,132.694
23956,140.4031
23957,144.0404
23958,127.4787
23959,144.6107
23960,132.7412
23961,150.1169
23962,115.8517
23963,148.1321
23964,136.5182
23965,118.8654
23966,124.292
23967,102.9907
23968,119.446
23969,126.3614
23970,146.8083
23971,141.6847
23972,115.9517
23973,146.4722
23974,120.6493
23975,127.9486
23976,140.5446
23977,103.9911
23978,138.8903
23979,132.1107
23980,139.5662
23981,123.728
23982,129.0935
23983,104.4298
23984,146.4716
23985,122.0205
23986,105.2155
23987,114.3322
23988,120.0294
23989,122.2388
23990,125.8462
23991,149.142
23992,118.6997
23993,114.5492
23994,123.1604
23995,119.0819
23996,128.6116
23997,116.3968
23998,136.3225
23999,109.0425
24000,127.6166
24001,129.2659
24002,132.4324
24003,123.2117
24004,104.313
24005,129.3818
24006,156.5212
24007,116.6739
24008,131.0346
24009,137.65
24010,109.5773
24011,118.1356
24012,121.9493
24013,136.1423
24014,123.9677
24015,126.5029
24016,128.1357
24017,111.9666
24018,132.2773
24019,119.7798
24020,122.6844
24021,121.3777
24022,135.8185
24023,107.0327
24024,148.6724
24025,118.6378
24026,135.944
24027,143.4643
24028,139.2707
24029,153.1772
24030,120.1556
24031,122.6771
24032,132.2348
24033,125.055
24034,129.744
24035,100.8841
24036,125.2816
24037,116.3008
24038,135.7018
24039,124.487
24040,118.6579
24041,142.8314
24042,133.5337
24043,113.0626
24044,123.231
24045,121.5905
24046,125.0247
24047,123.9833
24048,105.2719
24049,124.7545
24050,130.2035
24051,121.8655
24052,125.3295
24053,123.1664
24054,144.891
24055,136.7792
24056,129.1908
24057,107.8295
24058,141.8741
24059,128.5576
24060,119.602
24061,135.2597
24062,144.1056
24063,122.3771
24064,121.1185
24065,111.0184
24066,136.7198
24067,112.0242
24068,142.3476
24069,135.2131
24070,143.4556
24071,137.6151
24072,122.2489
24073,111.4897
24074,121.8431
24075,117.6178
24076,129.4322
24077,135.5103
24078,125.2074
24079,136.736
24080,136.0741
24081,119.8647
24082,150.4398
24083,126.7483
24084,131.2725
24085,121.2912
24086,112.7295
24087,138.1077
24088,116.8066
24089,125.2183
24090,127.6232
24091,124.3097
24092,119.0444
24093,126.4719
24094,130.0128
24095,139.4641
24096,112.8561
24097,128.4778
24098,129.867
24099,113.2546
24100,127.5542
24101,151.8397
24102,132.1402
24103,113.921
24104,120.4717
24105,126.0365
24106,116.4037
24107,120.5159
24108,141.8728
24109,130.6336
24110,122.8188
24111,96.06788
24112,123.1148
24113,132.4506
24114,142.6672
24115,106.3744
24116,135.7343
24117,118.4039
24118,139.9917
24119,142.7562
24120,133.5556
24121,144.783
24122,121.146
24123,127.0591
24124,141.8289
24125,118.5769
24126,134.2321
24127,118.3576
24128,115.885
24129,126.8942
24130,140.9144
24131,118.5909
24132,117.2523
24133,144.426
24134,114.9949
24135,103.4864
24136,116.7422
24137,104.8291
24138,116.6974
24139,136.3881
24140,129.2539
24141,125.2597
24142,124.229
24143,138.3646
24144,121.1851
24145,156.0098
24146,128.1108
24147,140.6029
24148,121.2675
24149,143.4441
24150,128.3993
24151,132.1344
24152,130.276
24153,126.6289
24154,121.5747
24155,142.602
24156,136.0619
24157,116.3116
24158,134.0923
24159,140.4769
24160,128.7257
24161,140.7871
24162,125.8938
24163,117.8449
24164,108.0979
24165,128.0214
24166,139.5001
24167,128.4317
24168,128.6576
24169,136.0476
24170,135.1862
24171,117.3195
24172,132.1382
24173,135.4497
24174,124.8061
24175,133.2315
24176,129.5454
24177,114.874
24178,125.2642
24179,127.6308
24180,128.6734
24181,134.9464
24182,128.2972
24183,129.3739
24184,133.9713
24185,114.3175
24186,133.4793
24187,137.2361
24188,161.8504
24189,111.6101
24190,134.1679
24191,122.5547
24192,120.5505
24193,123.7836
24194,138.799
24195,131.769
24196,148.232
24197,131.8266
24198,115.2855
24199,139.2101
24200,118.8058
24201,147.5768
24202,128.6246
24203,118.9781
24204,147.0122
24205,139.1363
24206,132.05
24207,127.2087
24208,113.9093
24209,125.6656
24210,133.1832
24211,126.6363
24212,114.9553
24213,140.3633
24214,139.5134
24215,136.4678
24216,137.1923
24217,123.3291
24218,119.3911
24219,131.0409
24220,127.2278
24221,129.0941
24222,132.0704
24223,103.6524
24224,121.4187
24225,125.4301
24226,111.9679
24227,104.6335
24228,98.53013
24229,109.922
24230,127.7844
24231,122.7165
24232,116.7826
24233,117.5358
24234,137.3313
24235,126.8991
24236,142.4036
24237,119.0381
24238,128.3377
24239,133.8128
24240,139.3538
24241,115.2544
24242,130.3495
24243,115.5331
24244,110.3166
24245,104.1348
24246,142.0848
24247,132.518
24248,121.5039
24249,134.4056
24250,126.3347
24251,137.2302
24252,140.5278
24253,131.3532
24254,133.6869
24255,130.3382
24256,130.9928
24257,148.6245
24258,140.4349
24259,114.3901
24260,106.7127
24261,126.1848
24262,118.194
24263,120.523
24264,128.3819
24265,139.317
24266,137.9738
24267,132.3038
24268,129.8084
24269,119.2646
24270,114.2571
24271,148.605
24272,148.6468
24273,124.5929
24274,117.1383
24275,138.0883
24276,119.2431
24277,139.949
24278,140.8926
24279,127.7977
24280,134.612
24281,115.7997
24282,127.4906
24283,137.5393
24284,123.8685
24285,120.3718
24286,121.4659
24287,106.6431
24288,121.3981
24289,128.4577
24290,123.2179
24291,127.2213
24292,119.1833
24293,131.6767
24294,141.4488
24295,137.6262
24296,131.0639
24297,136.7567
24298,128.2922
24299,113.533
24300,100.1102
